terminal,type,aircode,airname,flightid,gate,date,time,estdate,esttime,location,locationeng,locationcn,status,aircraft,otherport,otherenf,othercn,luggagegate,checkincounter
1,D,MM,樂桃航空,28,B2,2018/08/07,18:30:00,2018/08/07,18:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,A320,,,,,1
1,D,IT,台灣虎航,232,B4,2018/08/07,18:30:00,2018/08/07,18:30:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,A320-232,,,,,7
2,D,CZ,南方航空,3020,D2,2018/08/07,18:35:00,2018/08/07,18:35:00,KWL,Guilin,桂林,準時ONTIME,B737,,,,,8
2,D,CZ,南方航空,3046,D3,2018/08/07,18:40:00,2018/08/07,18:40:00,NNG,Nanning,南寧,準時ONTIME,B737,,,,,8
1,D,CX,國泰航空,473,B6,2018/08/07,18:45:00,2018/08/07,18:45:00,HKG,HongKong,香港,準時ONTIME,B777-300,,,,,3
1,D,KA,國泰港龍,5473,B6,2018/08/07,18:45:00,2018/08/07,18:45:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KE,大韓航空,694,A5,2018/08/07,18:50:00,2018/08/07,18:50:00,ICN,Incheon,仁川,準時ONTIME,A330,,,,,11
1,D,CI,中華航空,9066,A5,2018/08/07,18:50:00,2018/08/07,18:50:00,ICN,Incheon,仁川,準時ONTIME,,,,,,11
2,D,HU,海南航空,7948,D10,2018/08/07,18:50:00,2018/08/07,18:50:00,HAK,Haikou,海口,準時ONTIME,B737,,,,,22
2,D,HX,香港航空,265,D8,2018/08/07,18:55:00,2018/08/07,18:55:00,HKG,HongKong,香港,準時ONTIME,A330-200,,,,,17
2,D,BR,長榮航空,2893,D8,2018/08/07,18:55:00,2018/08/07,18:55:00,HKG,HongKong,香港,準時ONTIME,,,,,,17
1,D,VJ,越捷航空,843,A2,2018/08/07,19:00:00,2018/08/07,19:00:00,SGN,HoChiMinh,胡志明市,準時ONTIME,A321,,,,,12
1,D,VJ,越捷航空,943,A3,2018/08/07,19:00:00,2018/08/07,19:00:00,HAN,Hanoi,河內,準時ONTIME,A321,,,,,12
2,D,BR,長榮航空,809,B8,2018/08/07,19:00:00,2018/08/07,19:00:00,HKG,HongKong,香港,準時ONTIME,A321-200,,,,,16
2,D,HX,香港航空,1809,B8,2018/08/07,19:00:00,2018/08/07,19:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,16
1,D,PR,菲律賓航空,897,B1,2018/08/07,19:10:00,2018/08/07,19:10:00,MNL,Manila,馬尼拉,準時ONTIME,A321,,,,,5
1,D,CI,中華航空,9803,B1,2018/08/07,19:10:00,2018/08/07,19:10:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,5
2,D,BR,長榮航空,32,C5,2018/08/07,19:10:00,2018/08/07,19:10:00,JFK,NewYork,紐約,準時ONTIME,B777-300,,,,,18
2,D,TG,泰國航空,6342,C5,2018/08/07,19:10:00,2018/08/07,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,18
2,D,AV,哥倫比亞,4511,C5,2018/08/07,19:10:00,2018/08/07,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,18
2,D,SQ,新加坡航空,5832,C5,2018/08/07,19:10:00,2018/08/07,19:10:00,JFK,NewYork,紐約,準時ONTIME,,,,,,18
2,D,CZ,南方航空,3012,D9,2018/08/07,19:10:00,2018/08/07,19:10:00,SHE,Shenyang,瀋陽,準時ONTIME,A320,,,,,8
2,D,AE,華信航空,5975,D9,2018/08/07,19:10:00,2018/08/07,19:10:00,SHE,Shenyang,瀋陽,準時ONTIME,,,,,,8
2,D,MF,廈門航空,890,A8,2018/08/07,19:20:00,2018/08/07,19:20:00,CSX,Changsha,長沙,準時ONTIME,B737,,,,,21
2,D,CZ,南方航空,7410,A8,2018/08/07,19:20:00,2018/08/07,19:20:00,CSX,Changsha,長沙,準時ONTIME,,,,,,21
2,D,AE,華信航空,5104,A8,2018/08/07,19:20:00,2018/08/07,19:20:00,CSX,Changsha,長沙,準時ONTIME,,,,,,21
1,D,CX,國泰航空,565,B7,2018/08/07,19:20:00,2018/08/07,19:20:00,HKG,HongKong,香港,準時ONTIME,A350-900,,,,,3
1,D,KA,國泰港龍,5565,B7,2018/08/07,19:20:00,2018/08/07,19:20:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,12,C4,2018/08/07,19:20:00,2018/08/07,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,B777-300,,,,,16
2,D,TG,泰國航空,6324,C4,2018/08/07,19:20:00,2018/08/07,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,AV,哥倫比亞,4503,C4,2018/08/07,19:20:00,2018/08/07,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,SQ,新加坡航空,5812,C4,2018/08/07,19:20:00,2018/08/07,19:20:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,CA,中國國際,410,D1,2018/08/07,19:20:00,2018/08/07,19:20:00,CKG,Chongqing,重慶,準時ONTIME,B737,,,,,1
2,D,B7,立榮航空,7001,D1,2018/08/07,19:20:00,2018/08/07,19:20:00,CKG,Chongqing,重慶,準時ONTIME,,,,,,1
1,D,CI,中華航空,927,A7,2018/08/07,19:30:00,2018/08/07,19:30:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,,10
1,D,CX,國泰航空,451,B5,2018/08/07,19:30:00,2018/08/07,19:30:00,HKG,HongKong,香港,準時ONTIME,B777-300,,,,,3
1,D,KA,國泰港龍,5451,B5,2018/08/07,19:30:00,2018/08/07,19:30:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,B7,立榮航空,29,C8,2018/08/07,19:35:00,2018/08/07,19:35:00,SGN,HoChiMinh,胡志明市,準時ONTIME,B777-300,,,,,18
2,D,BR,長榮航空,2381,C8,2018/08/07,19:35:00,2018/08/07,19:35:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,18
2,D,BR,長榮航空,36,C6,2018/08/07,19:40:00,2018/08/07,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,B777-300,,,,,18
2,D,TG,泰國航空,6346,C6,2018/08/07,19:40:00,2018/08/07,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,,,,,,18
2,D,SQ,新加坡航空,5836,C6,2018/08/07,19:40:00,2018/08/07,19:40:00,YYZ,Toronto,多倫多,準時ONTIME,,,,,,18
2,D,BR,長榮航空,18,C7,2018/08/07,19:40:00,2018/08/07,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,B777-300,,,,,16
2,D,AV,哥倫比亞,4509,C7,2018/08/07,19:40:00,2018/08/07,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,TG,泰國航空,6328,C7,2018/08/07,19:40:00,2018/08/07,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,SQ,新加坡航空,5818,C7,2018/08/07,19:40:00,2018/08/07,19:40:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,NS,河北航空,3512,D2,2018/08/07,19:45:00,2018/08/07,19:45:00,SJW,ShiJiaZhuang,石家莊,準時ONTIME,B737-800,,,,,24
2,D,MU,東方航空,2002,D5,2018/08/07,19:45:00,2018/08/07,19:45:00,INC,YINCHUAN,銀川,準時ONTIME,A320,,,,,2
2,D,SC,山東航空,4078,D3,2018/08/07,19:50:00,2018/08/07,19:50:00,YNT,Yantai,煙台,準時ONTIME,B737,,,,,5
1,D,CX,國泰航空,531,B6,2018/08/07,20:00:00,2018/08/07,21:00:00,HKG,HongKong,香港,時間更改SCHEDULECHANGE,B777-300,,,,,3
1,D,KA,國泰港龍,5531,B6,2018/08/07,20:00:00,2018/08/07,21:00:00,HKG,HongKong,香港,時間更改SCHEDULECHANGE,,,,,,3
2,D,BR,長榮航空,56,C9,2018/08/07,20:00:00,2018/08/07,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,B777-300,,,,,18
2,D,TG,泰國航空,6348,C9,2018/08/07,20:00:00,2018/08/07,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,,,,,,18
2,D,SQ,新加坡航空,5822,C9,2018/08/07,20:00:00,2018/08/07,20:00:00,ORD,Chicago,芝加哥,準時ONTIME,,,,,,18
1,D,NX,澳門航空,615,B3,2018/08/07,20:05:00,2018/08/07,20:05:00,MFM,Macau,澳門,準時ONTIME,A321,,,,,7
1,D,TG,泰國航空,635,B4,2018/08/07,20:05:00,2018/08/07,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,B777-200,,,,,5
1,D,AC,加拿大航空,6137,B4,2018/08/07,20:05:00,2018/08/07,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,LY,以色列航空公司,8406,B4,2018/08/07,20:05:00,2018/08/07,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
1,D,BR,長榮航空,2217,B4,2018/08/07,20:05:00,2018/08/07,20:05:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,5
2,D,CA,中國國際,418,D10,2018/08/07,20:10:00,2018/08/07,20:10:00,CTU,Chengdu,成都,準時ONTIME,A320,,,,,6
2,D,BR,長榮航空,2769,D10,2018/08/07,20:10:00,2018/08/07,20:10:00,CTU,Chengdu,成都,準時ONTIME,,,,,,6
1,D,IT,台灣虎航,307,A9,2018/08/07,20:15:00,2018/08/07,20:15:00,MFM,Macau,澳門,準時ONTIME,A320-232,,,,,7
1,D,3K,捷星航空,722,A5,2018/08/07,20:20:00,2018/08/07,20:20:00,SIN,Singapore,新加坡,準時ONTIME,A320,,,,,6
1,D,QF,澳洲航空,5322,A5,2018/08/07,20:20:00,2018/08/07,20:20:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,6
1,D,Z2,菲亞航,5127,B2,2018/08/07,20:25:00,2018/08/07,20:25:00,CRK,Clark,克拉克,準時ONTIME,A320,,,,,12
2,D,BR,長榮航空,150,C3,2018/08/07,20:25:00,2018/08/07,20:25:00,ICN,Incheon,仁川,準時ONTIME,A321-200,,,,,16
2,D,OZ,韓亞航空,6878,C3,2018/08/07,20:25:00,2018/08/07,20:25:00,ICN,Incheon,仁川,準時ONTIME,,,,,,16
2,D,TG,泰國航空,6394,C3,2018/08/07,20:25:00,2018/08/07,20:25:00,ICN,Incheon,仁川,準時ONTIME,,,,,,16
2,D,BR,長榮航空,261,B9,2018/08/07,20:30:00,2018/08/07,20:30:00,MNL,Manila,馬尼拉,準時ONTIME,A321-200,,,,,18
1,D,MM,樂桃航空,858,B1,2018/08/07,20:40:00,2018/08/07,20:40:00,HND,Haneda,羽田,準時ONTIME,A320,,,,,1
2,D,BR,長榮航空,205,D8,2018/08/07,20:45:00,2018/08/07,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,A330-300,,,,,16
2,D,TG,泰國航空,6307,D8,2018/08/07,20:45:00,2018/08/07,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,16
2,D,AI,印度航空,7063,D8,2018/08/07,20:45:00,2018/08/07,20:45:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,16
2,D,HX,香港航空,283,D4,2018/08/07,20:50:00,2018/08/07,20:50:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,,17
2,D,BR,長榮航空,2891,D4,2018/08/07,20:50:00,2018/08/07,20:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,17
2,D,CZ,南方航空,3052,A7,2018/08/07,21:00:00,2018/08/07,21:00:00,CGQ,Changchun,長春,準時ONTIME,A320,,,,,8
2,D,AE,華信航空,5979,A7,2018/08/07,21:00:00,2018/08/07,21:00:00,CGQ,Changchun,長春,準時ONTIME,,,,,,8
1,D,KA,國泰港龍,483,B5,2018/08/07,21:10:00,2018/08/07,21:10:00,HKG,HongKong,香港,準時ONTIME,A320,,,,,3
1,D,CX,國泰航空,5483,B5,2018/08/07,21:10:00,2018/08/07,21:10:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,827,C5R,2018/08/07,21:50:00,2018/08/07,21:50:00,HKG,HongKong,香港,準時ONTIME,A321-200,,,,,16
2,D,HX,香港航空,1827,C5R,2018/08/07,21:50:00,2018/08/07,21:50:00,HKG,HongKong,香港,準時ONTIME,,,,,,16
2,D,TK,土耳其航空,25,D7,2018/08/07,21:55:00,2018/08/07,21:55:00,IST,Istanbul,伊斯坦堡,準時ONTIME,B777,,,,,9
2,D,BR,長榮航空,2079,D7,2018/08/07,21:55:00,2018/08/07,21:55:00,IST,Istanbul,伊斯坦堡,準時ONTIME,,,,,,9
2,D,BR,長榮航空,52,C5,2018/08/07,22:00:00,2018/08/07,22:00:00,IAH,Houston,休士頓,準時ONTIME,B777-300,,,,,18
2,D,TG,泰國航空,6338,C5,2018/08/07,22:00:00,2018/08/07,22:00:00,IAH,Houston,休士頓,準時ONTIME,,,,,,18
1,D,CI,中華航空,921,A3,2018/08/07,22:05:00,2018/08/07,22:05:00,HKG,HongKong,香港,準時ONTIME,A330-300,,,,,10
2,D,BR,長榮航空,61,C9,2018/08/07,22:30:00,2018/08/07,22:30:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,B777-300,VIE,Vienna,維也納,,18
2,D,AI,印度航空,7061,C9,2018/08/07,22:30:00,2018/08/07,22:30:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,VIE,Vienna,維也納,,18
2,D,TG,泰國航空,6301,C9,2018/08/07,22:30:00,2018/08/07,22:30:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,VIE,Vienna,維也納,,18
1,D,CI,中華航空,837,A6,2018/08/07,22:35:00,2018/08/07,22:35:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,A330-300,,,,,10
1,D,PG,曼谷航空,4906,A6,2018/08/07,22:35:00,2018/08/07,22:35:00,BKK,Bangkok,曼谷(BKK),準時ONTIME,,,,,,10
1,D,CI,中華航空,61,A5,2018/08/07,22:55:00,2018/08/07,22:55:00,FRA,Frankfurt,法蘭克福,準時ONTIME,B777-300,,,,,11
2,D,BR,長榮航空,315,B9,2018/08/07,23:00:00,2018/08/07,23:00:00,BNE,Brisbane,布里斯本,準時ONTIME,A330-200,,,,,17
2,D,CI,中華航空,57,D9,2018/08/07,23:25:00,2018/08/07,23:25:00,MEL,Melbourne,墨爾本,準時ONTIME,A350-900,,,,,7
2,D,QF,澳洲航空,357,D9,2018/08/07,23:25:00,2018/08/07,23:25:00,MEL,Melbourne,墨爾本,準時ONTIME,,,,,,7
2,D,AF,法國航空,4162,D9,2018/08/07,23:25:00,2018/08/07,23:25:00,MEL,Melbourne,墨爾本,準時ONTIME,,,,,,7
2,D,BR,長榮航空,28,C8,2018/08/07,23:30:00,2018/08/07,23:30:00,SFO,SanFrancisco,舊金山,準時ONTIME,B777-300,,,,,16
2,D,AV,哥倫比亞,4507,C8,2018/08/07,23:30:00,2018/08/07,23:30:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,SQ,新加坡航空,5828,C8,2018/08/07,23:30:00,2018/08/07,23:30:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,TG,泰國航空,6330,C8,2018/08/07,23:30:00,2018/08/07,23:30:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,16
2,D,CI,中華航空,51,D2,2018/08/07,23:30:00,2018/08/07,23:30:00,SYD,Sydney,雪梨,準時ONTIME,A350-900,,,,,7
2,D,AF,法國航空,4160,D2,2018/08/07,23:30:00,2018/08/07,23:30:00,SYD,Sydney,雪梨,準時ONTIME,,,,,,7
2,D,QF,澳洲航空,390,D2,2018/08/07,23:30:00,2018/08/07,23:30:00,SYD,Sydney,雪梨,準時ONTIME,,,,,,7
2,D,KL,荷蘭航空,4991,D2,2018/08/07,23:30:00,2018/08/07,23:30:00,SYD,Sydney,雪梨,準時ONTIME,,,,,,7
1,D,EK,阿聯酋航空,367,C2,2018/08/07,23:35:00,2018/08/07,23:35:00,DXB,DUBAI(DXB),杜拜(DXB),準時ONTIME,A380,,,,,8
2,D,CI,中華航空,4,D4,2018/08/07,23:35:00,2018/08/07,23:35:00,SFO,SanFrancisco,舊金山,準時ONTIME,B777-300,,,,,8
2,D,GA,印尼航空,9064,D4,2018/08/07,23:35:00,2018/08/07,23:35:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,8
2,D,VN,越南航空,2030,D4,2018/08/07,23:35:00,2018/08/07,23:35:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,8
2,D,DL,達美航空,7725,D4,2018/08/07,23:35:00,2018/08/07,23:35:00,SFO,SanFrancisco,舊金山,準時ONTIME,,,,,,8
1,D,CI,中華航空,75,A4,2018/08/07,23:40:00,2018/08/07,23:40:00,FCO,Rome,羅馬,準時ONTIME,A350-900,,,,,10
1,D,AZ,義大利航空,7681,A4,2018/08/07,23:40:00,2018/08/07,23:40:00,FCO,Rome,羅馬,準時ONTIME,,,,,,10
2,D,BR,長榮航空,26,C5,2018/08/07,23:40:00,2018/08/07,23:40:00,SEA,Seattle,西雅圖,準時ONTIME,B777-300,,,,,17
2,D,TG,泰國航空,6336,C5,2018/08/07,23:40:00,2018/08/07,23:40:00,SEA,Seattle,西雅圖,準時ONTIME,,,,,,17
2,D,SQ,新加坡航空,5826,C5,2018/08/07,23:40:00,2018/08/07,23:40:00,SEA,Seattle,西雅圖,準時ONTIME,,,,,,17
2,D,BR,長榮航空,87,C6,2018/08/07,23:40:00,2018/08/07,23:40:00,CDG,Paris,巴黎,準時ONTIME,B777-300,,,,,18
1,D,IT,台灣虎航,216,B1R,2018/08/07,23:45:00,2018/08/07,23:45:00,HND,Haneda,羽田,準時ONTIME,A320-232,,,,,7
1,D,D7,全亞洲航空,377,B3,2018/08/07,23:45:00,2018/08/07,23:45:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,A330-300,,,,,12
2,D,CI,中華航空,32,D5,2018/08/07,23:45:00,2018/08/07,23:45:00,YVR,Vancouver,溫哥華,準時ONTIME,A350-900,,,,,6
2,D,VN,越南航空,2034,D5,2018/08/07,23:45:00,2018/08/07,23:45:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,6
2,D,CI,中華航空,8,D6,2018/08/07,23:50:00,2018/08/07,23:50:00,LAX,LosAngeles,洛杉磯,準時ONTIME,B777-300,,,,,8
2,D,DL,達美航空,7735,D6,2018/08/07,23:50:00,2018/08/07,23:50:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,8
2,D,VN,越南航空,2032,D6,2018/08/07,23:50:00,2018/08/07,23:50:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,8
2,D,CI,中華航空,53,D7,2018/08/07,23:50:00,2018/08/07,23:50:00,BNE,Brisbane,布里斯本,準時ONTIME,A350-900,AKL,Auckland,奧克蘭,,6
2,D,QF,澳洲航空,388,D7,2018/08/07,23:50:00,2018/08/07,23:50:00,BNE,Brisbane,布里斯本,準時ONTIME,,AKL,Auckland,奧克蘭,,6
2,D,BR,長榮航空,16,C4,2018/08/07,23:55:00,2018/08/07,23:55:00,LAX,LosAngeles,洛杉磯,準時ONTIME,B777-300,,,,,16
2,D,SQ,新加坡航空,5816,C4,2018/08/07,23:55:00,2018/08/07,23:55:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,AV,哥倫比亞,4501,C4,2018/08/07,23:55:00,2018/08/07,23:55:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,TG,泰國航空,6326,C4,2018/08/07,23:55:00,2018/08/07,23:55:00,LAX,LosAngeles,洛杉磯,準時ONTIME,,,,,,16
2,D,BR,長榮航空,10,C7,2018/08/07,23:55:00,2018/08/07,23:55:00,YVR,Vancouver,溫哥華,準時ONTIME,B777-300,,,,,17
2,D,TG,泰國航空,6344,C7,2018/08/07,23:55:00,2018/08/07,23:55:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,17
2,D,SQ,新加坡航空,5810,C7,2018/08/07,23:55:00,2018/08/07,23:55:00,YVR,Vancouver,溫哥華,準時ONTIME,,,,,,17
2,D,AF,法國航空,8415,D8,2018/08/07,23:55:00,2018/08/07,23:55:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,13
2,D,KL,荷蘭航空,808,D8,2018/08/07,23:55:00,2018/08/07,23:55:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,B777,,,,,13
1,D,CI,中華航空,73,,2018/08/08,00:10:00,2018/08/08,00:10:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
1,D,TR,酷航,893,,2018/08/08,00:10:00,2018/08/08,00:10:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,1
1,D,KL,荷蘭航空,210,,2018/08/08,00:10:00,2018/08/08,00:10:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
1,D,UX,歐洲航空,3000,,2018/08/08,00:10:00,2018/08/08,00:10:00,AMS,Amsterdam,阿姆斯特丹,準時ONTIME,,,,,,
1,D,SQ,新加坡航空,8385,,2018/08/08,00:10:00,2018/08/08,00:10:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,1
1,D,MI,勝安航空,8385,,2018/08/08,00:10:00,2018/08/08,00:10:00,SIN,Singapore,新加坡,準時ONTIME,,,,,,1
1,D,JW,香草航空,100,,2018/08/08,01:50:00,2018/08/08,01:50:00,NRT,Tokyo,東京,準時ONTIME,,,,,,5
1,D,Z2,菲亞航,129,,2018/08/08,01:55:00,2018/08/08,01:55:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,12
1,D,TW,德威航空,664,,2018/08/08,02:05:00,2018/08/08,02:05:00,TAE,Daegu,大邱,準時ONTIME,,,,,,","
1,D,IT,台灣虎航,6610,,2018/08/08,02:05:00,2018/08/08,02:05:00,TAE,Daegu,大邱,準時ONTIME,,,,,,
1,D,7C,濟州航空,2654,,2018/08/08,02:50:00,2018/08/08,02:50:00,PUS,Busan,釜山,準時ONTIME,,,,,,2
1,D,JW,香草航空,102,,2018/08/08,02:55:00,2018/08/08,02:55:00,NRT,Tokyo,東京,準時ONTIME,,,,,,5
1,D,5J,宿霧航空,311,,2018/08/08,03:15:00,2018/08/08,03:15:00,MNL,Manila,馬尼拉,準時ONTIME,,,,,,5
2,D,BX,釜山航空,798,,2018/08/08,03:20:00,2018/08/08,03:20:00,PUS,Busan,釜山,準時ONTIME,,,,,,
2,D,OZ,韓亞航空,9748,,2018/08/08,03:20:00,2018/08/08,03:20:00,PUS,Busan,釜山,準時ONTIME,,,,,,","
1,D,JW,香草航空,172,,2018/08/08,05:00:00,2018/08/08,05:00:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,5
1,D,FE,遠東航空,622,,2018/08/08,05:10:00,2018/08/08,05:10:00,KIJ,Niigata,新潟,準時ONTIME,,,,,,
1,D,CX,國泰航空,463,,2018/08/08,06:00:00,2018/08/08,06:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,KA,國泰港龍,5463,,2018/08/08,06:00:00,2018/08/08,06:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
1,D,IT,台灣虎航,200,,2018/08/08,06:20:00,2018/08/08,06:20:00,NRT,Tokyo,東京,準時ONTIME,,,,,,7
1,D,JW,香草航空,180,,2018/08/08,06:25:00,2018/08/08,06:25:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,5
2,D,BR,長榮航空,178,,2018/08/08,06:30:00,2018/08/08,06:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,13
2,D,BR,長榮航空,217,,2018/08/08,06:30:00,2018/08/08,06:30:00,KUL,KualaLumpur,吉隆坡,準時ONTIME,,,,,,16
1,D,IT,台灣虎航,240,,2018/08/08,06:30:00,2018/08/08,06:30:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,7
2,D,NH,全日本空輸,5834,,2018/08/08,06:30:00,2018/08/08,06:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,13
2,D,TG,泰國航空,6354,,2018/08/08,06:30:00,2018/08/08,06:30:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,13
1,D,IT,台灣虎航,301,,2018/08/08,06:35:00,2018/08/08,06:35:00,MFM,Macau,澳門,準時ONTIME,,,,,,7
1,D,TR,酷航,898,,2018/08/08,06:40:00,2018/08/08,06:40:00,NRT,Tokyo,東京,準時ONTIME,,,,,,1
1,D,IT,台灣虎航,210,,2018/08/08,06:40:00,2018/08/08,06:40:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,7
2,D,BR,長榮航空,112,,2018/08/08,06:45:00,2018/08/08,06:45:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,16
2,D,NH,全日本空輸,5836,,2018/08/08,06:45:00,2018/08/08,06:45:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,16
2,D,TG,泰國航空,6370,,2018/08/08,06:45:00,2018/08/08,06:45:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,16
2,D,CI,中華航空,110,,2018/08/08,06:50:00,2018/08/08,06:50:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
1,D,IT,台灣虎航,230,,2018/08/08,06:50:00,2018/08/08,06:50:00,OKA,Okinawa,琉球(沖繩),準時ONTIME,,,,,,7
2,D,JL,日本航空,5126,,2018/08/08,06:50:00,2018/08/08,06:50:00,FUK,Fukuoka,福岡,準時ONTIME,,,,,,
2,D,BR,長榮航空,166,,2018/08/08,06:55:00,2018/08/08,06:55:00,CTS,Sapporo,札幌,準時ONTIME,,,,,,13
1,D,3K,捷星航空,723,,2018/08/08,06:55:00,2018/08/08,06:55:00,KIX,OsakaKansai,大阪/關西,準時ONTIME,,,,,,6
1,D,VJ,越捷航空,841,,2018/08/08,06:55:00,2018/08/08,06:55:00,SGN,HoChiMinh,胡志明市,準時ONTIME,,,,,,12
2,D,TG,泰國航空,6366,,2018/08/08,06:55:00,2018/08/08,06:55:00,CTS,Sapporo,札幌,準時ONTIME,,,,,,13
2,D,NH,全日本空輸,5838,,2018/08/08,06:55:00,2018/08/08,06:55:00,CTS,Sapporo,札幌,準時ONTIME,,,,,,13
1,D,CI,中華航空,7915,,2018/08/08,07:00:00,2018/08/08,07:00:00,RGN,Yangon,仰光,準時ONTIME,,,,,,7
1,D,CX,國泰航空,465,,2018/08/08,07:00:00,2018/08/08,07:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,BR,長榮航空,891,,2018/08/08,07:00:00,2018/08/08,07:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,16
1,D,IT,台灣虎航,236,,2018/08/08,07:00:00,2018/08/08,07:00:00,HKD,Hakodate,函館,準時ONTIME,,,,,,7
1,D,KA,國泰港龍,5465,,2018/08/08,07:00:00,2018/08/08,07:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,3
2,D,HX,香港航空,1891,,2018/08/08,07:00:00,2018/08/08,07:00:00,HKG,HongKong,香港,準時ONTIME,,,,,,16
2,D,AE,華信航空,269,,2018/08/08,07:05:00,2018/08/08,07:05:00,CGQ,Changchun,長春,準時ONTIME,,,,,,",6"
2,D,CZ,南方航空,4757,,2018/08/08,07:05:00,2018/08/08,07:05:00,CGQ,Changchun,長春,準時ONTIME,,,,,,2
2,D,CI,中華航空,549,,2018/08/08,07:10:00,2018/08/08,07:10:00,XUZ,Xuzhou,徐州,準時ONTIME,,,,,,
2,D,BR,長榮航空,281,,2018/08/08,07:10:00,2018/08/08,07:10:00,CEB,Cebu,宿霧,準時ONTIME,,,,,,13
